1989-1990,0.6277115294117648
1990-1991,0.6616202954545454
1991-1992,0.5799595999999999
1992-1993,0.5747943404255318
1993-1994,0.5525135252525253
1994-1995,0.6569558333333335
1995-1996,0.6251163220338983
1996-1997,0.6560578499999998
1997-1998,0.3242705
1998-1999,0.5737344666666666
1999-2000,0.6417227826086958
