1989-1990,0
1990-1991,0
1991-1992,0
1992-1993,0.905452
1993-1994,0.087775
1994-1995,0.6095571818181817
1995-1996,0.6161762706766918
1996-1997,0.5565682631578948
1997-1998,0.794388
1998-1999,0.6012514999999999
1999-2000,0.8928128636363636
