1989-1990,0.76269006
1990-1991,0.6040884054054054
1991-1992,0.8809371304347826
1992-1993,0.5504464964028779
1993-1994,0.7738655384615385
1994-1995,0.8273931515151512
1995-1996,0.7520469130434783
1996-1997,0.6998800476190477
1997-1998,0.834928
1998-1999,0.5767331
1999-2000,0.7391870000000001
