1989-1990,0.5780885
1990-1991,0.35920383333333333
1991-1992,0.7506536666666667
1992-1993,0.374794
1993-1994,0.7243510909090909
1994-1995,0.6677688400000001
1995-1996,0.5961926
1996-1997,0.458962
1997-1998,0.978213
1998-1999,0.9791065
1999-2000,0.9971016666666667
